way_id,highway,road_name,length_m,boundary_validation_status,traffic_match,traffic_source_type,traffic_match_method,traffic_available,vol_mean,vol_mean_display,spd_mean,trvlTime_mean,traffic_rows_used,centroid_lon,centroid_lat
155799207,tertiary_link,가나무로,119.7,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.96781916,37.33831517
155799212,residential,,247.52,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95911045,37.32529994
155799214,tertiary_link,,106.62,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.95739273,37.33778068
155799216,residential,징계골길,1796.81,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96301514,37.32911607
155809498,residential,부곡중앙북9길,229.05,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95432506,37.32213211
155809502,residential,부곡중앙로,84.93,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95045286,37.32134166
155809505,residential,부곡중앙남3길,167.18,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95106483,37.32024132
155809507,residential,부곡중앙남1길,121.89,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95005494,37.32040945
155809508,residential,부곡시장3길,73.88,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95360895,37.31925659
155809516,residential,장승길,83.03,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95548461,37.32066777
155809522,living_street,,240.04,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9553456,37.319243
155809523,residential,부곡중앙북2길,118.59,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.949984,37.3214893
155809527,residential,부곡중앙북1길,65.62,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94954145,37.32123605
155809534,service,,73.44,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9524312,37.31985628
155809537,residential,부곡시장4길,187.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95215427,37.31801773
155809539,living_street,,115.76,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95470615,37.31897436
156194088,service,,54.15,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95197915,37.31605883
156200257,living_street,,273.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95527628,37.32381265
156200267,tertiary,부곡중앙로,123.42,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.9559246,37.32123245
156200276,residential,,199.05,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94875261,37.32585633
156206627,tertiary_link,,139.62,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.95590744,37.33904883
156208505,tertiary,고산로211번길,822.03,crossing_boundary,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.95173816,37.34291683
156301135,primary,고천지하차도,152.74,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.97585611,37.34491797
156303133,primary,경수대로,268.53,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.97945679,37.33896233
156318649,tertiary,왕곡로,626.06,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.97824591,37.3464112
156318651,tertiary,오전로,1078.82,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.97579463,37.35374369
156318661,residential,오전공업길,294.51,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96331094,37.35434401
156318662,unclassified,,39.0,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97052705,37.3503459
156318686,unclassified,고천공업로,340.04,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96857273,37.35078058
156329858,residential,갈미2로,580.19,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97328883,37.37895663
156329875,living_street,내손중앙2길,109.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98199238,37.38611216
156331315,residential,평의길,769.63,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97708557,37.39106025
156599631,residential,,116.89,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96876231,37.37445298
156599634,residential,,215.55,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97320381,37.38082671
156599638,residential,오리나무3길,114.34,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.969643,37.3752179
156599639,residential,오리나무2길,279.63,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96877216,37.37475813
156599643,residential,,56.0,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97509735,37.38026085
156599649,residential,오리나무1길,303.99,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96829118,37.37485447
156599656,residential,,179.18,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97512554,37.38003872
156599665,residential,,238.88,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97463496,37.37888004
156791012,footway,,61.78,inside,no_match,none,no_match,no,,미제공,,,,126.94959075,37.3137813
156791013,residential,부곡중학길,38.27,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95781355,37.3136869
156791014,residential,부곡중학길,46.3,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95828795,37.3137274
156791015,service,,138.84,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94966825,37.31410488
156815560,residential,호성로,134.7,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96560677,37.36601948
156815563,residential,,114.12,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96609112,37.36751169
156815564,residential,모락로,154.27,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96600925,37.36538144
160553240,residential,등칙골3길,182.65,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97354927,37.35193769
160553241,living_street,,140.15,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97151637,37.35687043
160553243,residential,,371.92,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97026778,37.35814004
160553246,residential,보식골로,429.77,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97050807,37.35890621
160553247,living_street,,417.21,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97066579,37.35672628
160553248,residential,,22.35,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.974427,37.3526576
160553249,residential,,77.82,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96998631,37.3593546
160553250,living_street,,10.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9699174,37.3574717
160553251,residential,,60.73,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9743342,37.3536309
160553252,living_street,,17.17,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9708888,37.35710395
160553253,residential,,96.98,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9802396,37.3448498
160553254,living_street,,37.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9698805,37.3568934
160553255,residential,,25.09,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97389875,37.3538794
160553256,living_street,,19.08,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97125045,37.3569154
160553258,living_street,,18.37,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9711178,37.3571047
160553260,residential,,85.15,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96923443,37.36019666
160553261,residential,,6.93,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97377578,37.35314033
160553262,living_street,,74.25,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97059015,37.35666355
160553263,service,,25.72,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97480069,37.35503538
160553264,living_street,,12.4,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97186981,37.35680001
160553266,residential,등칙골4길,141.97,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97430758,37.35259035
160553267,living_street,,30.19,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97421042,37.3541053
160553268,residential,등칙골1길,207.3,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97301543,37.35372572
160553269,service,,86.1,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97456422,37.3553754
160553270,service,,36.42,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97315243,37.35268297
160553271,service,,57.93,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97509366,37.35500434
160553272,residential,,91.02,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97419571,37.3548142
160553273,service,,122.29,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97547282,37.35403078
160553275,residential,등칙골길,330.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97470871,37.35188809
160553276,service,,49.31,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97361062,37.35295816
160553277,living_street,,35.91,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9699277,37.35751774
160553278,living_street,,71.51,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9709297,37.35704467
160553279,residential,찬우물길,340.2,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97251058,37.35389281
160553280,service,,69.11,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97401588,37.35290914
160553281,residential,찬우물4길,180.86,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97407706,37.35443192
160553282,residential,현충탑길,449.77,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97767662,37.34807801
160553283,residential,왕곡로,294.39,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9795078,37.34699654
160553284,residential,등칙골1길,318.93,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97348649,37.35290026
160553285,residential,찬우물3길,253.28,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97375544,37.35379656
160553286,residential,오전동길,319.4,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97208659,37.35389408
160553287,residential,맑은내1길,959.99,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96477636,37.35453595
160553288,residential,맑은내길,956.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96538875,37.35493225
160553289,residential,모락터널,55.37,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9699145,37.35990412
160553290,residential,위인로,665.88,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97951981,37.34461134
160553291,residential,효행로,643.68,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9736007,37.35045135
165477494,primary,흥안대로,167.93,inside,matched,observed,route_no_ref_match,yes,0.325,0.325,43.276,24.483,949,126.97253214,37.384636
167981116,residential,가구단지길,290.13,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96569458,37.3636101
167981117,residential,모락로,54.95,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9666684,37.36598985
167981118,residential,포도원로,398.39,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96410563,37.36215089
167982107,tertiary,시청로,912.03,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.96934191,37.34873671
181382255,path,한남정맥,751.66,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.99755517,37.3368055
181392294,path,,2274.75,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.02101139,37.36179162
181392295,steps,한남정맥,62.78,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.01736132,37.35254242
181530810,path,한남정맥,1408.18,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.01050663,37.34239062
184689559,path,한남정맥,1518.82,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.97811842,37.32851606
187927688,tertiary,오봉로,808.17,inside,matched,observed,route_name_alias_match,yes,0,0,17.5,4.5,4,126.96942583,37.33985897
187927697,tertiary,,170.49,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.9656577,37.33678415
187927705,tertiary,고천3교,25.76,inside,inferred,inferred,inferred_nearest_family,yes,0,0,35.356,29.722,205,126.97495055,37.34467855
187927711,tertiary,오봉로,29.77,inside,matched,observed,route_name_alias_match,yes,0,0,17.5,4.5,4,126.96478014,37.33621544
187927789,trunk,봉담과천로,551.03,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.97047884,37.33462005
187993049,trunk,봉담과천로,963.99,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.99839967,37.37792587
187993052,trunk,봉담과천로,15.46,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.9988722,37.3683518
187993053,trunk,봉담과천로,16.13,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.9987184,37.36836245
187993065,trunk,봉담과천로,432.5,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.99918104,37.36638108
187993164,trunk_link,,577.04,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.99854999,37.38049547
187993166,motorway_link,,498.25,inside,inferred,inferred,inferred_nearest_family,yes,15.786,15.786,64.928,44.817,542,126.99911383,37.37966456
254348380,footway,,144.42,inside,no_match,none,no_match,no,,미제공,,,,126.97588103,37.38777958
254348381,footway,,69.09,inside,no_match,none,no_match,no,,미제공,,,,126.97663851,37.3880398
254348383,footway,,56.99,inside,no_match,none,no_match,no,,미제공,,,,126.97711304,37.3882946
254348385,footway,,50.15,inside,no_match,none,no_match,no,,미제공,,,,126.97756034,37.38851797
254348387,footway,,109.52,inside,no_match,none,no_match,no,,미제공,,,,126.97596019,37.38764026
280524701,tertiary,의왕군포로,80.66,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.9608965,37.35678971
280678694,residential,옻우물길,534.14,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96638283,37.35661444
285183173,residential,,201.1,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9796931,37.38621782
285183328,tertiary,성고개로,125.35,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.9872679,37.39707785
285240583,tertiary,하오개로,213.81,inside,matched,observed,route_no_ref_match,yes,0,0,35.356,29.722,205,127.02712151,37.39407922
285405920,tertiary,학의로,52.57,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.98429974,37.3922418
285405921,tertiary_link,,27.18,inside,inferred,inferred,inferred_nearest_family,yes,0,0,17.5,4.5,4,126.98462854,37.39227098
